"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"South-Eastern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2016",2.608,,,,
"South-Eastern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2016",10.136,,,,
"South-Eastern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2016",1.205,,,,
"South-Eastern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2015",2.889,,,,
"South-Eastern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2015",10.213,,,,
"South-Eastern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2015",1.455,,,,
"South-Eastern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2015",2.978,,,,
"South-Eastern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2015",10.127,,,,
"South-Eastern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2015",1.57,,,,
"South-Eastern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2015",2.762,,,,
"South-Eastern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2015",10.336,,,,
"South-Eastern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2015",1.292,,,,
"South-Eastern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2014",2.658,,,,
"South-Eastern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2014",9.483,,,,
"South-Eastern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2014",1.293,,,,
"South-Eastern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2014",2.778,,,,
"South-Eastern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2014",9.311,,,,
"South-Eastern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2014",1.461,,,,
"South-Eastern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2014",2.489,,,,
"South-Eastern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2014",9.729,,,,
"South-Eastern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2014",1.057,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2024",3.865,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2024",9.146,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2024",2.866,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2024",3.941,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2024",9.906,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2024",2.844,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2024",3.779,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2024",8.325,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2024",2.892,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2023",3.632,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2023",8.216,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2023",2.751,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2023",3.701,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2023",8.879,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2023",2.732,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2023",3.555,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2023",7.502,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2023",2.772,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2022",3.606,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2022",7.848,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2022",2.777,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2022",3.654,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2022",8.484,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2022",2.746,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2022",3.552,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2022",7.176,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2022",2.813,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2021",4.638,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2021",9.905,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2021",3.592,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2021",4.745,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2021",10.833,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2021",3.576,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2021",4.519,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2021",8.921,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2021",3.609,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2020",5.623,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2020",12.051,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2020",4.344,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2020",5.708,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2020",12.705,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2020",4.367,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2020",5.526,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2020",11.355,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2020",4.317,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2019",4.653,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2019",10.28,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2019",3.496,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2019",4.698,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2019",10.989,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2019",3.449,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2019",4.601,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2019",9.522,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2019",3.551,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2018",4.785,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2018",10.423,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2018",3.605,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2018",4.817,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2018",11.246,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2018",3.518,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2018",4.748,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2018",9.539,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2018",3.706,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2017",5.026,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2017",11.075,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2017",3.757,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2017",4.98,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2017",11.761,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2017",3.603,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2017",5.08,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2017",10.332,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2017",3.935,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2016",5.159,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2016",11.184,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2016",3.876,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2016",5.141,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2016",11.985,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2016",3.736,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2016",5.181,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2016",10.318,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2016",4.039,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2015",5.447,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2015",11.57,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2015",4.121,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2015",5.461,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2015",12.392,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2015",4.022,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2015",5.431,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2015",10.682,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2015",4.237,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2014",5.484,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2014",11.744,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2014",4.122,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2014",5.446,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2014",12.318,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2014",4.022,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2014",5.527,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2014",11.127,,,,
"Pacific Islands","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2014",4.24,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2024",4.699,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2024",14.898,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2024",2.984,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2024",4.474,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2024",14.362,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2024",2.73,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2024",5.3,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2024",16.57,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2024",3.643,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2023",4.776,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2023",15.074,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2023",2.988,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2023",4.595,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2023",14.662,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2023",2.765,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2023",5.242,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2023",16.3,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2023",3.545,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2022",5.293,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2022",16.387,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2022",3.311,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2022",5.115,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2022",15.777,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2022",3.133,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2022",5.801,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2022",18.381,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2022",3.806,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2021",6.55,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2021",18.603,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2021",4.347,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2021",6.521,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2021",18.302,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2021",4.278,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2021",6.636,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2021",19.6,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2021",4.541,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2020",7.631,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2020",21.005,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2020",5.126,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2020",7.68,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2020",20.54,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2020",5.198,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2020",7.487,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2020",22.526,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2020",4.919,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2019",6.414,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2019",19.512,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2019",3.928,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2019",6.294,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2019",19.299,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2019",3.758,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2019",6.767,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2019",20.193,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2019",4.417,,,,
"Southern Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2018",7.218,,,,
